,0,1,2,3,4,5,6,7,drama,comedy,thriller,romance,action,adventure,crime,fantasy,family,mystery,sci-fi,horror,biography,animation,music,sport,history,war,musical,documentary,western,news
221,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
224,action,comedy,crime,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,action,crime,fantasy,thriller,,,,,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,action,sci-fi,thriller,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,adventure,family,fantasy,mystery,,,,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
231,action,crime,drama,thriller,,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,action,drama,mystery,sci-fi,,,,,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
235,action,adventure,crime,mystery,thriller,,,,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,action,adventure,thriller,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,adventure,family,fantasy,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
238,drama,thriller,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,action,adventure,drama,thriller,,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,adventure,comedy,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,action,adventure,thriller,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,adventure,comedy,music,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,adventure,fantasy,mystery,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,action,comedy,crime,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,adventure,family,fantasy,,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,action,adventure,drama,history,romance,,,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
248,action,mystery,thriller,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
249,crime,drama,thriller,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,comedy,romance,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,action,sci-fi,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,animation,adventure,comedy,family,sport,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
253,comedy,fantasy,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,action,sci-fi,thriller,western,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
255,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,comedy,mystery,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,comedy,crime,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,adventure,comedy,sci-fi,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,animation,adventure,comedy,family,musical,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
261,action,drama,sci-fi,thriller,,,,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,horror,mystery,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
263,action,drama,sci-fi,thriller,,,,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,comedy,drama,romance,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,action,drama,thriller,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,comedy,drama,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,drama,thriller,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,action,drama,fantasy,romance,,,,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,action,drama,family,sci-fi,sport,,,,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
271,action,adventure,crime,mystery,thriller,,,,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,drama,mystery,thriller,,,,,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,comedy,drama,family,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,action,fantasy,horror,western,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
275,action,crime,mystery,thriller,,,,,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,biography,drama,sport,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
277,horror,mystery,thriller,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
278,drama,sci-fi,thriller,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,action,horror,thriller,,,,,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,action,crime,drama,thriller,,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,adventure,comedy,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,action,adventure,drama,thriller,,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,action,drama,thriller,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,drama,horror,thriller,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286,animation,adventure,comedy,drama,family,fantasy,,,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
287,action,sci-fi,thriller,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,animation,adventure,comedy,drama,family,fantasy,musical,,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
289,animation,adventure,comedy,family,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
290,comedy,drama,family,fantasy,,,,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,animation,adventure,comedy,family,fantasy,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
292,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,crime,mystery,thriller,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,action,horror,sci-fi,thriller,,,,,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
295,action,adventure,crime,thriller,,,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,horror,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,comedy,romance,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,action,comedy,horror,sci-fi,,,,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
299,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,action,thriller,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,action,drama,sci-fi,,,,,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,drama,thriller,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,animation,adventure,comedy,family,fantasy,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
304,drama,horror,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,animation,adventure,comedy,family,fantasy,sci-fi,,,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
306,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,action,drama,thriller,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,action,drama,mystery,thriller,,,,,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,adventure,drama,fantasy,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,crime,drama,thriller,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,adventure,drama,romance,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,crime,drama,mystery,thriller,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315,comedy,horror,sci-fi,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
316,drama,romance,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,horror,thriller,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,comedy,drama,romance,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,drama,mystery,sci-fi,,,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
321,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,drama,thriller,war,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
323,mystery,thriller,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,drama,sci-fi,thriller,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
325,comedy,drama,music,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
326,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,action,adventure,drama,,,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,action,adventure,comedy,sci-fi,,,,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,action,adventure,comedy,sci-fi,,,,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
330,action,adventure,thriller,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,action,crime,drama,thriller,,,,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,crime,thriller,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,animation,adventure,comedy,family,sci-fi,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
336,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,animation,adventure,family,fantasy,thriller,,,,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
338,comedy,family,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339,action,sci-fi,thriller,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,drama,western,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
341,comedy,drama,family,sport,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
342,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,crime,drama,thriller,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,action,adventure,thriller,,,,,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347,crime,drama,mystery,thriller,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348,comedy,fantasy,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,action,adventure,comedy,mystery,sci-fi,,,,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
350,comedy,drama,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,adventure,comedy,drama,music,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
353,adventure,comedy,crime,music,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,crime,thriller,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,animation,adventure,comedy,family,fantasy,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
359,crime,drama,thriller,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,drama,music,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
361,action,mystery,thriller,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,adventure,family,fantasy,mystery,,,,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
363,action,crime,mystery,sci-fi,thriller,,,,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
364,drama,horror,sci-fi,thriller,,,,,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365,drama,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,comedy,music,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
368,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,comedy,family,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,action,sci-fi,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
371,crime,drama,mystery,thriller,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,action,mystery,thriller,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374,drama,sci-fi,thriller,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,crime,drama,thriller,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,drama,sport,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
377,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
378,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,animation,adventure,comedy,family,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
380,comedy,drama,romance,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,adventure,comedy,family,fantasy,musical,,,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
382,adventure,comedy,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,action,adventure,fantasy,sci-fi,,,,,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
384,action,sci-fi,thriller,,,,,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,adventure,sci-fi,thriller,,,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
387,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,crime,drama,mystery,thriller,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,horror,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,adventure,drama,thriller,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,adventure,family,fantasy,mystery,,,,,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
394,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,action,comedy,mystery,,,,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,drama,sci-fi,thriller,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,horror,sci-fi,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
398,action,adventure,fantasy,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,action,adventure,sci-fi,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
400,crime,drama,mystery,thriller,,,,,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
401,action,drama,fantasy,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,animation,action,adventure,comedy,family,,,,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
403,drama,romance,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,mystery,thriller,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405,action,drama,mystery,sci-fi,thriller,,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
406,comedy,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,drama,fantasy,thriller,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,action,drama,family,romance,sport,,,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
409,action,adventure,comedy,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,action,adventure,family,fantasy,,,,,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,animation,action,comedy,family,sci-fi,,,,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
412,action,adventure,sci-fi,thriller,,,,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,animation,adventure,comedy,family,fantasy,romance,,,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
414,action,thriller,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,action,fantasy,thriller,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,action,comedy,crime,sci-fi,thriller,,,,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,action,drama,thriller,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,horror,mystery,thriller,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
419,animation,action,adventure,comedy,family,fantasy,,,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
420,fantasy,horror,mystery,romance,thriller,,,,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
421,action,mystery,thriller,,,,,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,adventure,comedy,fantasy,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,action,drama,thriller,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,adventure,drama,mystery,,,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,action,crime,thriller,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,adventure,comedy,family,musical,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
427,animation,action,adventure,comedy,family,fantasy,,,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
428,action,comedy,crime,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,drama,history,war,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
430,action,adventure,drama,thriller,war,,,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
431,action,thriller,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,animation,comedy,family,horror,sci-fi,,,,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
433,action,adventure,drama,horror,mystery,thriller,,,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
434,action,adventure,comedy,family,fantasy,sci-fi,,,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
435,drama,romance,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,adventure,comedy,drama,family,fantasy,,,,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,horror,mystery,thriller,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
438,horror,mystery,thriller,,,,,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
439,action,thriller,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,drama,sport,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,action,fantasy,horror,,,,,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
442,drama,fantasy,horror,thriller,,,,,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,action,comedy,sci-fi,,,,,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,comedy,drama,romance,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
